Symptom,Frequency,Disease,Relative_Frequency
loss_of_smell,2,Psoriasis,0.004338394793926247
bladder_discomfort,1,Psoriasis,0.0021691973969631237
passage_of_gases,1,Psoriasis,0.0021691973969631237
internal_itching,1,Psoriasis,0.0021691973969631237
toxic_look_(typhos),1,Psoriasis,0.0021691973969631237
depression,1,Psoriasis,0.0021691973969631237
irritability,3,Psoriasis,0.006507592190889371
muscle_pain,2,Psoriasis,0.004338394793926247
red_spots_over_body,1,Psoriasis,0.0021691973969631237
belly_pain,1,Psoriasis,0.0021691973969631237
abnormal_menstruation,1,Psoriasis,0.0021691973969631237
polyuria,1,Psoriasis,0.0021691973969631237
rusty_sputum,1,Psoriasis,0.0021691973969631237
receiving_blood_transfusion,2,Psoriasis,0.004338394793926247
receiving_unsterile_injections,1,Psoriasis,0.0021691973969631237
coma,1,Psoriasis,0.0021691973969631237
stomach_bleeding,1,Psoriasis,0.0021691973969631237
blood_in_sputum,1,Psoriasis,0.0021691973969631237
prominent_veins_on_calf,1,Psoriasis,0.0021691973969631237
palpitations,2,Psoriasis,0.004338394793926247
painful_walking,2,Psoriasis,0.004338394793926247
pus_filled_pimples,3,Psoriasis,0.006507592190889371
blackheads,1,Psoriasis,0.0021691973969631237
scurring,2,Psoriasis,0.004338394793926247
skin_peeling,40,Psoriasis,0.08676789587852494
silver_like_dusting,42,Psoriasis,0.0911062906724512
small_dents_in_nails,40,Psoriasis,0.08676789587852494
inflammatory_nails,41,Psoriasis,0.08893709327548807
itching,3,Malaria,0.00528169014084507
skin_rash,4,Malaria,0.007042253521126761
continuous_sneezing,1,Malaria,0.0017605633802816902
chills,56,Malaria,0.09859154929577464
joint_pain,3,Malaria,0.00528169014084507
stomach_pain,2,Malaria,0.0035211267605633804
muscle_wasting,1,Malaria,0.0017605633802816902
vomiting,59,Malaria,0.10387323943661972
spotting_ urination,1,Malaria,0.0017605633802816902
fatigue,9,Malaria,0.01584507042253521
weight_gain,1,Malaria,0.0017605633802816902
cold_hands_and_feets,1,Malaria,0.0017605633802816902
mood_swings,1,Malaria,0.0017605633802816902
weight_loss,2,Malaria,0.0035211267605633804
lethargy,2,Malaria,0.0035211267605633804
patches_in_throat,1,Malaria,0.0017605633802816902
cough,3,Malaria,0.00528169014084507
high_fever,57,Malaria,0.10035211267605634
breathlessness,3,Malaria,0.00528169014084507
sweating,53,Malaria,0.09330985915492958
headache,63,Malaria,0.11091549295774648
yellowish_skin,3,Malaria,0.00528169014084507
dark_urine,1,Malaria,0.0017605633802816902
nausea,57,Malaria,0.10035211267605634
loss_of_appetite,4,Malaria,0.007042253521126761
pain_behind_the_eyes,2,Malaria,0.0035211267605633804
back_pain,2,Malaria,0.0035211267605633804
abdominal_pain,3,Malaria,0.00528169014084507
diarrhoea,47,Malaria,0.08274647887323944
mild_fever,1,Malaria,0.0017605633802816902
yellowing_of_eyes,1,Malaria,0.0017605633802816902
swelling_of_stomach,1,Malaria,0.0017605633802816902
swelled_lymph_nodes,2,Malaria,0.0035211267605633804
malaise,4,Malaria,0.007042253521126761
phlegm,1,Malaria,0.0017605633802816902
throat_irritation,1,Malaria,0.0017605633802816902
redness_of_eyes,1,Malaria,0.0017605633802816902
sinus_pressure,2,Malaria,0.0035211267605633804
runny_nose,1,Malaria,0.0017605633802816902
congestion,1,Malaria,0.0017605633802816902
chest_pain,5,Malaria,0.008802816901408451
irritation_in_anus,1,Malaria,0.0017605633802816902
dizziness,3,Malaria,0.00528169014084507
puffy_face_and_eyes,1,Malaria,0.0017605633802816902
enlarged_thyroid,1,Malaria,0.0017605633802816902
brittle_nails,1,Malaria,0.0017605633802816902
swollen_extremeties,1,Malaria,0.0017605633802816902
extra_marital_contacts,1,Malaria,0.0017605633802816902
knee_pain,1,Malaria,0.0017605633802816902
hip_joint_pain,1,Malaria,0.0017605633802816902
spinning_movements,2,Malaria,0.0035211267605633804
loss_of_balance,4,Malaria,0.007042253521126761
unsteadiness,2,Malaria,0.0035211267605633804
weakness_of_one_body_side,1,Malaria,0.0017605633802816902
loss_of_smell,1,Malaria,0.0017605633802816902
bladder_discomfort,2,Malaria,0.0035211267605633804
passage_of_gases,1,Malaria,0.0017605633802816902
depression,1,Malaria,0.0017605633802816902
irritability,1,Malaria,0.0017605633802816902
muscle_pain,57,Malaria,0.10035211267605634
altered_sensorium,1,Malaria,0.0017605633802816902
red_spots_over_body,2,Malaria,0.0035211267605633804
abnormal_menstruation,1,Malaria,0.0017605633802816902
family_history,3,Malaria,0.00528169014084507
mucoid_sputum,2,Malaria,0.0035211267605633804
lack_of_concentration,2,Malaria,0.0035211267605633804
distention_of_abdomen,1,Malaria,0.0017605633802816902
history_of_alcohol_consumption,1,Malaria,0.0017605633802816902
fluid_overload,1,Malaria,0.0017605633802816902
skin_peeling,1,Malaria,0.0017605633802816902
silver_like_dusting,2,Malaria,0.0035211267605633804
small_dents_in_nails,1,Malaria,0.0017605633802816902
blister,1,Malaria,0.0017605633802816902
itching,3,Varicose veins,0.006072874493927126
skin_rash,6,Varicose veins,0.012145748987854251
nodal_skin_eruptions,2,Varicose veins,0.004048582995951417
shivering,1,Varicose veins,0.0020242914979757085
chills,5,Varicose veins,0.010121457489878543
joint_pain,3,Varicose veins,0.006072874493927126
acidity,2,Varicose veins,0.004048582995951417
ulcers_on_tongue,1,Varicose veins,0.0020242914979757085
vomiting,6,Varicose veins,0.012145748987854251
fatigue,59,Varicose veins,0.1194331983805668
weight_gain,1,Varicose veins,0.0020242914979757085
cold_hands_and_feets,1,Varicose veins,0.0020242914979757085
mood_swings,3,Varicose veins,0.006072874493927126
weight_loss,3,Varicose veins,0.006072874493927126
restlessness,1,Varicose veins,0.0020242914979757085
lethargy,1,Varicose veins,0.0020242914979757085
patches_in_throat,1,Varicose veins,0.0020242914979757085
cough,4,Varicose veins,0.008097165991902834
high_fever,4,Varicose veins,0.008097165991902834
breathlessness,4,Varicose veins,0.008097165991902834
sweating,3,Varicose veins,0.006072874493927126
indigestion,1,Varicose veins,0.0020242914979757085
headache,4,Varicose veins,0.008097165991902834
yellowish_skin,3,Varicose veins,0.006072874493927126
dark_urine,2,Varicose veins,0.004048582995951417
nausea,4,Varicose veins,0.008097165991902834
loss_of_appetite,2,Varicose veins,0.004048582995951417
constipation,3,Varicose veins,0.006072874493927126
abdominal_pain,4,Varicose veins,0.008097165991902834
diarrhoea,3,Varicose veins,0.006072874493927126
mild_fever,1,Varicose veins,0.0020242914979757085
yellowing_of_eyes,2,Varicose veins,0.004048582995951417
swelled_lymph_nodes,1,Varicose veins,0.0020242914979757085
malaise,2,Varicose veins,0.004048582995951417
blurred_and_distorted_vision,1,Varicose veins,0.0020242914979757085
phlegm,2,Varicose veins,0.004048582995951417
chest_pain,3,Varicose veins,0.006072874493927126
fast_heart_rate,2,Varicose veins,0.004048582995951417
pain_during_bowel_movements,1,Varicose veins,0.0020242914979757085
pain_in_anal_region,1,Varicose veins,0.0020242914979757085
bloody_stool,1,Varicose veins,0.0020242914979757085
irritation_in_anus,1,Varicose veins,0.0020242914979757085
neck_pain,1,Varicose veins,0.0020242914979757085
dizziness,1,Varicose veins,0.0020242914979757085
cramps,50,Varicose veins,0.10121457489878542
bruising,48,Varicose veins,0.09716599190283401
obesity,49,Varicose veins,0.09919028340080972
swollen_legs,50,Varicose veins,0.10121457489878542
swollen_blood_vessels,46,Varicose veins,0.0931174089068826
puffy_face_and_eyes,1,Varicose veins,0.0020242914979757085
enlarged_thyroid,1,Varicose veins,0.0020242914979757085
brittle_nails,1,Varicose veins,0.0020242914979757085
swollen_extremeties,2,Varicose veins,0.004048582995951417
excessive_hunger,1,Varicose veins,0.0020242914979757085
knee_pain,1,Varicose veins,0.0020242914979757085
hip_joint_pain,1,Varicose veins,0.0020242914979757085
muscle_weakness,1,Varicose veins,0.0020242914979757085
stiff_neck,1,Varicose veins,0.0020242914979757085
swelling_joints,1,Varicose veins,0.0020242914979757085
bladder_discomfort,1,Varicose veins,0.0020242914979757085
toxic_look_(typhos),2,Varicose veins,0.004048582995951417
depression,2,Varicose veins,0.004048582995951417
irritability,3,Varicose veins,0.006072874493927126
belly_pain,1,Varicose veins,0.0020242914979757085
abnormal_menstruation,2,Varicose veins,0.004048582995951417
dischromic _patches,1,Varicose veins,0.0020242914979757085
watering_from_eyes,1,Varicose veins,0.0020242914979757085
family_history,1,Varicose veins,0.0020242914979757085
mucoid_sputum,1,Varicose veins,0.0020242914979757085
rusty_sputum,1,Varicose veins,0.0020242914979757085
visual_disturbances,1,Varicose veins,0.0020242914979757085
blood_in_sputum,1,Varicose veins,0.0020242914979757085
prominent_veins_on_calf,49,Varicose veins,0.09919028340080972
painful_walking,1,Varicose veins,0.0020242914979757085
pus_filled_pimples,1,Varicose veins,0.0020242914979757085
blackheads,1,Varicose veins,0.0020242914979757085
scurring,2,Varicose veins,0.004048582995951417
skin_peeling,1,Varicose veins,0.0020242914979757085
silver_like_dusting,1,Varicose veins,0.0020242914979757085
small_dents_in_nails,1,Varicose veins,0.0020242914979757085
inflammatory_nails,1,Varicose veins,0.0020242914979757085
blister,1,Varicose veins,0.0020242914979757085
red_sore_around_nose,2,Varicose veins,0.004048582995951417
yellow_crust_ooze,1,Varicose veins,0.0020242914979757085
itching,59,Drug Reaction,0.12139917695473251
skin_rash,51,Drug Reaction,0.10493827160493827
nodal_skin_eruptions,1,Drug Reaction,0.00205761316872428
chills,4,Drug Reaction,0.00823045267489712
joint_pain,7,Drug Reaction,0.01440329218106996
stomach_pain,51,Drug Reaction,0.10493827160493827
acidity,1,Drug Reaction,0.00205761316872428
vomiting,11,Drug Reaction,0.02263374485596708
burning_micturition,55,Drug Reaction,0.11316872427983539
spotting_ urination,52,Drug Reaction,0.10699588477366255
fatigue,10,Drug Reaction,0.0205761316872428
weight_gain,2,Drug Reaction,0.00411522633744856
cold_hands_and_feets,1,Drug Reaction,0.00205761316872428
mood_swings,3,Drug Reaction,0.006172839506172839
weight_loss,1,Drug Reaction,0.00205761316872428
restlessness,1,Drug Reaction,0.00205761316872428
lethargy,4,Drug Reaction,0.00823045267489712
irregular_sugar_level,1,Drug Reaction,0.00205761316872428
cough,2,Drug Reaction,0.00411522633744856
high_fever,5,Drug Reaction,0.0102880658436214
breathlessness,3,Drug Reaction,0.006172839506172839
dehydration,1,Drug Reaction,0.00205761316872428
headache,6,Drug Reaction,0.012345679012345678
yellowish_skin,9,Drug Reaction,0.018518518518518517
dark_urine,5,Drug Reaction,0.0102880658436214
nausea,9,Drug Reaction,0.018518518518518517
loss_of_appetite,10,Drug Reaction,0.0205761316872428
pain_behind_the_eyes,2,Drug Reaction,0.00411522633744856
back_pain,2,Drug Reaction,0.00411522633744856
constipation,2,Drug Reaction,0.00411522633744856
abdominal_pain,8,Drug Reaction,0.01646090534979424
diarrhoea,4,Drug Reaction,0.00823045267489712
mild_fever,6,Drug Reaction,0.012345679012345678
yellowing_of_eyes,8,Drug Reaction,0.01646090534979424
acute_liver_failure,1,Drug Reaction,0.00205761316872428
swelling_of_stomach,1,Drug Reaction,0.00205761316872428
swelled_lymph_nodes,3,Drug Reaction,0.006172839506172839
malaise,4,Drug Reaction,0.00823045267489712
blurred_and_distorted_vision,1,Drug Reaction,0.00205761316872428
phlegm,1,Drug Reaction,0.00205761316872428
redness_of_eyes,1,Drug Reaction,0.00205761316872428
chest_pain,1,Drug Reaction,0.00205761316872428
weakness_in_limbs,1,Drug Reaction,0.00205761316872428
pain_during_bowel_movements,2,Drug Reaction,0.00411522633744856
pain_in_anal_region,2,Drug Reaction,0.00411522633744856
bloody_stool,2,Drug Reaction,0.00411522633744856
irritation_in_anus,2,Drug Reaction,0.00411522633744856
neck_pain,1,Drug Reaction,0.00205761316872428
dizziness,3,Drug Reaction,0.006172839506172839
cramps,1,Drug Reaction,0.00205761316872428
bruising,2,Drug Reaction,0.00411522633744856
obesity,1,Drug Reaction,0.00205761316872428
swollen_legs,1,Drug Reaction,0.00205761316872428
swollen_blood_vessels,1,Drug Reaction,0.00205761316872428
puffy_face_and_eyes,2,Drug Reaction,0.00411522633744856
enlarged_thyroid,2,Drug Reaction,0.00411522633744856
brittle_nails,2,Drug Reaction,0.00411522633744856
swollen_extremeties,2,Drug Reaction,0.00411522633744856
excessive_hunger,1,Drug Reaction,0.00205761316872428
muscle_weakness,1,Drug Reaction,0.00205761316872428
stiff_neck,1,Drug Reaction,0.00205761316872428
swelling_joints,1,Drug Reaction,0.00205761316872428
movement_stiffness,1,Drug Reaction,0.00205761316872428
spinning_movements,3,Drug Reaction,0.006172839506172839
loss_of_balance,4,Drug Reaction,0.00823045267489712
unsteadiness,3,Drug Reaction,0.006172839506172839
foul_smell_of urine,1,Drug Reaction,0.00205761316872428
depression,2,Drug Reaction,0.00411522633744856
irritability,2,Drug Reaction,0.00411522633744856
muscle_pain,5,Drug Reaction,0.0102880658436214
red_spots_over_body,2,Drug Reaction,0.00411522633744856
abnormal_menstruation,2,Drug Reaction,0.00411522633744856
dischromic _patches,1,Drug Reaction,0.00205761316872428
increased_appetite,1,Drug Reaction,0.00205761316872428
polyuria,1,Drug Reaction,0.00205761316872428
family_history,2,Drug Reaction,0.00411522633744856
mucoid_sputum,1,Drug Reaction,0.00205761316872428
coma,2,Drug Reaction,0.00411522633744856
stomach_bleeding,1,Drug Reaction,0.00205761316872428
distention_of_abdomen,1,Drug Reaction,0.00205761316872428
history_of_alcohol_consumption,1,Drug Reaction,0.00205761316872428
fluid_overload,1,Drug Reaction,0.00205761316872428
blood_in_sputum,1,Drug Reaction,0.00205761316872428
prominent_veins_on_calf,1,Drug Reaction,0.00205761316872428
painful_walking,1,Drug Reaction,0.00205761316872428
skin_peeling,1,Drug Reaction,0.00205761316872428
silver_like_dusting,2,Drug Reaction,0.00411522633744856
small_dents_in_nails,1,Drug Reaction,0.00205761316872428
inflammatory_nails,1,Drug Reaction,0.00205761316872428
itching,42,Jaundice,0.08030592734225621
skin_rash,4,Jaundice,0.0076481835564053535
nodal_skin_eruptions,1,Jaundice,0.0019120458891013384
continuous_sneezing,1,Jaundice,0.0019120458891013384
chills,6,Jaundice,0.011472275334608031
joint_pain,2,Jaundice,0.0038240917782026767
stomach_pain,1,Jaundice,0.0019120458891013384
muscle_wasting,1,Jaundice,0.0019120458891013384
vomiting,47,Jaundice,0.08986615678776291
burning_micturition,1,Jaundice,0.0019120458891013384
fatigue,55,Jaundice,0.10516252390057361
weight_gain,1,Jaundice,0.0019120458891013384
anxiety,1,Jaundice,0.0019120458891013384
cold_hands_and_feets,1,Jaundice,0.0019120458891013384
mood_swings,1,Jaundice,0.0019120458891013384
weight_loss,41,Jaundice,0.07839388145315487
lethargy,2,Jaundice,0.0038240917782026767
patches_in_throat,1,Jaundice,0.0019120458891013384
cough,3,Jaundice,0.0057361376673040155
high_fever,48,Jaundice,0.09177820267686425
sunken_eyes,1,Jaundice,0.0019120458891013384
breathlessness,4,Jaundice,0.0076481835564053535
sweating,5,Jaundice,0.009560229445506692
dehydration,1,Jaundice,0.0019120458891013384
indigestion,2,Jaundice,0.0038240917782026767
headache,7,Jaundice,0.01338432122370937
yellowish_skin,42,Jaundice,0.08030592734225621
dark_urine,41,Jaundice,0.07839388145315487
nausea,7,Jaundice,0.01338432122370937
loss_of_appetite,7,Jaundice,0.01338432122370937
back_pain,1,Jaundice,0.0019120458891013384
constipation,3,Jaundice,0.0057361376673040155
abdominal_pain,43,Jaundice,0.08221797323135756
diarrhoea,3,Jaundice,0.0057361376673040155
mild_fever,4,Jaundice,0.0076481835564053535
yellowing_of_eyes,4,Jaundice,0.0076481835564053535
acute_liver_failure,1,Jaundice,0.0019120458891013384
fluid_overload,1,Jaundice,0.0019120458891013384
swelled_lymph_nodes,4,Jaundice,0.0076481835564053535
malaise,6,Jaundice,0.011472275334608031
blurred_and_distorted_vision,1,Jaundice,0.0019120458891013384
phlegm,4,Jaundice,0.0076481835564053535
throat_irritation,1,Jaundice,0.0019120458891013384
redness_of_eyes,1,Jaundice,0.0019120458891013384
sinus_pressure,1,Jaundice,0.0019120458891013384
runny_nose,1,Jaundice,0.0019120458891013384
congestion,1,Jaundice,0.0019120458891013384
chest_pain,5,Jaundice,0.009560229445506692
weakness_in_limbs,1,Jaundice,0.0019120458891013384
fast_heart_rate,2,Jaundice,0.0038240917782026767
pain_during_bowel_movements,1,Jaundice,0.0019120458891013384
pain_in_anal_region,2,Jaundice,0.0038240917782026767
bloody_stool,1,Jaundice,0.0019120458891013384
irritation_in_anus,1,Jaundice,0.0019120458891013384
neck_pain,3,Jaundice,0.0057361376673040155
dizziness,2,Jaundice,0.0038240917782026767
cramps,1,Jaundice,0.0019120458891013384
bruising,1,Jaundice,0.0019120458891013384
obesity,1,Jaundice,0.0019120458891013384
swollen_blood_vessels,1,Jaundice,0.0019120458891013384
puffy_face_and_eyes,1,Jaundice,0.0019120458891013384
enlarged_thyroid,1,Jaundice,0.0019120458891013384
brittle_nails,1,Jaundice,0.0019120458891013384
swollen_extremeties,1,Jaundice,0.0019120458891013384
excessive_hunger,1,Jaundice,0.0019120458891013384
extra_marital_contacts,1,Jaundice,0.0019120458891013384
drying_and_tingling_lips,1,Jaundice,0.0019120458891013384
slurred_speech,1,Jaundice,0.0019120458891013384
knee_pain,1,Jaundice,0.0019120458891013384
hip_joint_pain,1,Jaundice,0.0019120458891013384
swelling_joints,1,Jaundice,0.0019120458891013384
movement_stiffness,1,Jaundice,0.0019120458891013384
spinning_movements,1,Jaundice,0.0019120458891013384
loss_of_balance,2,Jaundice,0.0038240917782026767
unsteadiness,1,Jaundice,0.0019120458891013384
loss_of_smell,1,Jaundice,0.0019120458891013384
passage_of_gases,1,Jaundice,0.0019120458891013384
internal_itching,1,Jaundice,0.0019120458891013384
toxic_look_(typhos),2,Jaundice,0.0038240917782026767
depression,1,Jaundice,0.0019120458891013384
irritability,2,Jaundice,0.0038240917782026767
muscle_pain,1,Jaundice,0.0019120458891013384
red_spots_over_body,3,Jaundice,0.0057361376673040155
belly_pain,2,Jaundice,0.0038240917782026767
abnormal_menstruation,1,Jaundice,0.0019120458891013384
dischromic _patches,1,Jaundice,0.0019120458891013384
watering_from_eyes,1,Jaundice,0.0019120458891013384
family_history,2,Jaundice,0.0038240917782026767
rusty_sputum,2,Jaundice,0.0038240917782026767
receiving_unsterile_injections,1,Jaundice,0.0019120458891013384
fluid_overload,1,Jaundice,0.0019120458891013384
blood_in_sputum,1,Jaundice,0.0019120458891013384
prominent_veins_on_calf,2,Jaundice,0.0038240917782026767
palpitations,1,Jaundice,0.0019120458891013384
painful_walking,1,Jaundice,0.0019120458891013384
itching,7,Paralysis (brain hemorrhage),0.014373716632443531
skin_rash,8,Paralysis (brain hemorrhage),0.01642710472279261
shivering,1,Paralysis (brain hemorrhage),0.002053388090349076
chills,8,Paralysis (brain hemorrhage),0.01642710472279261
joint_pain,7,Paralysis (brain hemorrhage),0.014373716632443531
stomach_pain,2,Paralysis (brain hemorrhage),0.004106776180698152
acidity,1,Paralysis (brain hemorrhage),0.002053388090349076
ulcers_on_tongue,1,Paralysis (brain hemorrhage),0.002053388090349076
vomiting,61,Paralysis (brain hemorrhage),0.12525667351129363
burning_micturition,2,Paralysis (brain hemorrhage),0.004106776180698152
spotting_ urination,1,Paralysis (brain hemorrhage),0.002053388090349076
fatigue,13,Paralysis (brain hemorrhage),0.026694045174537988
cold_hands_and_feets,1,Paralysis (brain hemorrhage),0.002053388090349076
mood_swings,2,Paralysis (brain hemorrhage),0.004106776180698152
weight_loss,1,Paralysis (brain hemorrhage),0.002053388090349076
restlessness,2,Paralysis (brain hemorrhage),0.004106776180698152
lethargy,4,Paralysis (brain hemorrhage),0.008213552361396304
patches_in_throat,1,Paralysis (brain hemorrhage),0.002053388090349076
cough,4,Paralysis (brain hemorrhage),0.008213552361396304
high_fever,10,Paralysis (brain hemorrhage),0.02053388090349076
sunken_eyes,1,Paralysis (brain hemorrhage),0.002053388090349076
breathlessness,5,Paralysis (brain hemorrhage),0.01026694045174538
sweating,6,Paralysis (brain hemorrhage),0.012320328542094456
indigestion,1,Paralysis (brain hemorrhage),0.002053388090349076
headache,54,Paralysis (brain hemorrhage),0.11088295687885011
yellowish_skin,6,Paralysis (brain hemorrhage),0.012320328542094456
dark_urine,3,Paralysis (brain hemorrhage),0.006160164271047228
nausea,11,Paralysis (brain hemorrhage),0.022587268993839837
loss_of_appetite,11,Paralysis (brain hemorrhage),0.022587268993839837
pain_behind_the_eyes,2,Paralysis (brain hemorrhage),0.004106776180698152
back_pain,3,Paralysis (brain hemorrhage),0.006160164271047228
constipation,3,Paralysis (brain hemorrhage),0.006160164271047228
abdominal_pain,9,Paralysis (brain hemorrhage),0.018480492813141684
diarrhoea,4,Paralysis (brain hemorrhage),0.008213552361396304
mild_fever,4,Paralysis (brain hemorrhage),0.008213552361396304
yellow_urine,1,Paralysis (brain hemorrhage),0.002053388090349076
yellowing_of_eyes,6,Paralysis (brain hemorrhage),0.012320328542094456
acute_liver_failure,1,Paralysis (brain hemorrhage),0.002053388090349076
swelling_of_stomach,1,Paralysis (brain hemorrhage),0.002053388090349076
swelled_lymph_nodes,3,Paralysis (brain hemorrhage),0.006160164271047228
malaise,9,Paralysis (brain hemorrhage),0.018480492813141684
phlegm,3,Paralysis (brain hemorrhage),0.006160164271047228
throat_irritation,1,Paralysis (brain hemorrhage),0.002053388090349076
congestion,1,Paralysis (brain hemorrhage),0.002053388090349076
chest_pain,6,Paralysis (brain hemorrhage),0.012320328542094456
weakness_in_limbs,1,Paralysis (brain hemorrhage),0.002053388090349076
fast_heart_rate,4,Paralysis (brain hemorrhage),0.008213552361396304
pain_during_bowel_movements,1,Paralysis (brain hemorrhage),0.002053388090349076
pain_in_anal_region,1,Paralysis (brain hemorrhage),0.002053388090349076
bloody_stool,1,Paralysis (brain hemorrhage),0.002053388090349076
irritation_in_anus,1,Paralysis (brain hemorrhage),0.002053388090349076
neck_pain,5,Paralysis (brain hemorrhage),0.01026694045174538
dizziness,3,Paralysis (brain hemorrhage),0.006160164271047228
obesity,1,Paralysis (brain hemorrhage),0.002053388090349076
puffy_face_and_eyes,1,Paralysis (brain hemorrhage),0.002053388090349076
enlarged_thyroid,1,Paralysis (brain hemorrhage),0.002053388090349076
brittle_nails,2,Paralysis (brain hemorrhage),0.004106776180698152
swollen_extremeties,2,Paralysis (brain hemorrhage),0.004106776180698152
excessive_hunger,1,Paralysis (brain hemorrhage),0.002053388090349076
knee_pain,2,Paralysis (brain hemorrhage),0.004106776180698152
hip_joint_pain,2,Paralysis (brain hemorrhage),0.004106776180698152
muscle_weakness,3,Paralysis (brain hemorrhage),0.006160164271047228
stiff_neck,3,Paralysis (brain hemorrhage),0.006160164271047228
swelling_joints,5,Paralysis (brain hemorrhage),0.01026694045174538
movement_stiffness,4,Paralysis (brain hemorrhage),0.008213552361396304
spinning_movements,3,Paralysis (brain hemorrhage),0.006160164271047228
loss_of_balance,6,Paralysis (brain hemorrhage),0.012320328542094456
unsteadiness,4,Paralysis (brain hemorrhage),0.008213552361396304
weakness_of_one_body_side,43,Paralysis (brain hemorrhage),0.08829568788501027
loss_of_smell,1,Paralysis (brain hemorrhage),0.002053388090349076
bladder_discomfort,2,Paralysis (brain hemorrhage),0.004106776180698152
foul_smell_of urine,1,Paralysis (brain hemorrhage),0.002053388090349076
continuous_feel_of_urine,1,Paralysis (brain hemorrhage),0.002053388090349076
passage_of_gases,1,Paralysis (brain hemorrhage),0.002053388090349076
internal_itching,1,Paralysis (brain hemorrhage),0.002053388090349076
toxic_look_(typhos),2,Paralysis (brain hemorrhage),0.004106776180698152
depression,1,Paralysis (brain hemorrhage),0.002053388090349076
irritability,2,Paralysis (brain hemorrhage),0.004106776180698152
muscle_pain,3,Paralysis (brain hemorrhage),0.006160164271047228
altered_sensorium,46,Paralysis (brain hemorrhage),0.0944558521560575
red_spots_over_body,5,Paralysis (brain hemorrhage),0.01026694045174538
belly_pain,2,Paralysis (brain hemorrhage),0.004106776180698152
abnormal_menstruation,2,Paralysis (brain hemorrhage),0.004106776180698152
watering_from_eyes,1,Paralysis (brain hemorrhage),0.002053388090349076
rusty_sputum,3,Paralysis (brain hemorrhage),0.006160164271047228
lack_of_concentration,1,Paralysis (brain hemorrhage),0.002053388090349076
receiving_blood_transfusion,1,Paralysis (brain hemorrhage),0.002053388090349076
receiving_unsterile_injections,1,Paralysis (brain hemorrhage),0.002053388090349076
coma,1,Paralysis (brain hemorrhage),0.002053388090349076
stomach_bleeding,1,Paralysis (brain hemorrhage),0.002053388090349076
distention_of_abdomen,1,Paralysis (brain hemorrhage),0.002053388090349076
history_of_alcohol_consumption,1,Paralysis (brain hemorrhage),0.002053388090349076
fluid_overload,1,Paralysis (brain hemorrhage),0.002053388090349076
blood_in_sputum,1,Paralysis (brain hemorrhage),0.002053388090349076
painful_walking,5,Paralysis (brain hemorrhage),0.01026694045174538
pus_filled_pimples,1,Paralysis (brain hemorrhage),0.002053388090349076
blackheads,1,Paralysis (brain hemorrhage),0.002053388090349076
scurring,1,Paralysis (brain hemorrhage),0.002053388090349076
skin_peeling,1,Paralysis (brain hemorrhage),0.002053388090349076
silver_like_dusting,1,Paralysis (brain hemorrhage),0.002053388090349076
small_dents_in_nails,1,Paralysis (brain hemorrhage),0.002053388090349076
inflammatory_nails,1,Paralysis (brain hemorrhage),0.002053388090349076
itching,3,AIDS,0.009036144578313253
skin_rash,4,AIDS,0.012048192771084338
nodal_skin_eruptions,1,AIDS,0.0030120481927710845
continuous_sneezing,2,AIDS,0.006024096385542169
shivering,1,AIDS,0.0030120481927710845
chills,2,AIDS,0.006024096385542169
joint_pain,2,AIDS,0.006024096385542169
stomach_pain,2,AIDS,0.006024096385542169
acidity,1,AIDS,0.0030120481927710845
ulcers_on_tongue,1,AIDS,0.0030120481927710845
muscle_wasting,51,AIDS,0.1536144578313253
vomiting,8,AIDS,0.024096385542168676
burning_micturition,1,AIDS,0.0030120481927710845
spotting_ urination,1,AIDS,0.0030120481927710845
fatigue,4,AIDS,0.012048192771084338
weight_gain,1,AIDS,0.0030120481927710845
anxiety,1,AIDS,0.0030120481927710845
cold_hands_and_feets,1,AIDS,0.0030120481927710845
mood_swings,1,AIDS,0.0030120481927710845
weight_loss,1,AIDS,0.0030120481927710845
lethargy,3,AIDS,0.009036144578313253
patches_in_throat,54,AIDS,0.16265060240963855
cough,2,AIDS,0.006024096385542169
high_fever,55,AIDS,0.16566265060240964
sunken_eyes,1,AIDS,0.0030120481927710845
sweating,1,AIDS,0.0030120481927710845
dehydration,1,AIDS,0.0030120481927710845
headache,5,AIDS,0.015060240963855422
yellowish_skin,3,AIDS,0.009036144578313253
dark_urine,2,AIDS,0.006024096385542169
nausea,2,AIDS,0.006024096385542169
loss_of_appetite,2,AIDS,0.006024096385542169
back_pain,1,AIDS,0.0030120481927710845
abdominal_pain,4,AIDS,0.012048192771084338
diarrhoea,1,AIDS,0.0030120481927710845
mild_fever,2,AIDS,0.006024096385542169
yellowing_of_eyes,1,AIDS,0.0030120481927710845
swelling_of_stomach,1,AIDS,0.0030120481927710845
swelled_lymph_nodes,2,AIDS,0.006024096385542169
malaise,2,AIDS,0.006024096385542169
blurred_and_distorted_vision,2,AIDS,0.006024096385542169
phlegm,1,AIDS,0.0030120481927710845
throat_irritation,1,AIDS,0.0030120481927710845
redness_of_eyes,2,AIDS,0.006024096385542169
sinus_pressure,1,AIDS,0.0030120481927710845
runny_nose,1,AIDS,0.0030120481927710845
congestion,1,AIDS,0.0030120481927710845
chest_pain,2,AIDS,0.006024096385542169
dizziness,1,AIDS,0.0030120481927710845
puffy_face_and_eyes,1,AIDS,0.0030120481927710845
enlarged_thyroid,1,AIDS,0.0030120481927710845
